Record_ID,Date,Actual_Quantity,Counted_Quantity,Count_Accurate,Error_Type,Error_Amount,Error_Percentage,Count_Time_Seconds,Staff_ID,Staff_Experience_Years,Staff_Training,Staff_Role,Product_Type,Product_Subtype,Packaging,Location,Time_of_Day,Day_of_Week,End_of_Month,Scanner_Battery,Scanner_Model,Scanner_Calibrated,ERP_Status,WiFi_Strength,Count_Method,Inventory_Review_Type,Location_Type
REC0627,2023-09-28,875,875,True,None,0,0.0,568,4,4,Intermediate,Warehouse Team,Drug,OTC,Blister Pack,Storage Room - Drugs,Evening,Friday,True,Medium,Current Model,False,Normal,Normal,Combined Method,Quarterly Stock-take,Storage
REC0628,2023-03-19,3648,3761,False,Overcount,113,3.0975877192982457,3086,1,7,Intermediate,Pharmacy Staff,Miscellaneous,Baby Care,Bottle,Shop Floor - Zone B,Afternoon,Wednesday,False,Medium,New Model,True,Normal,Normal,Manual Count,Ad-hoc Check,Shop Floor
REC0629,2023-10-28,416,416,True,None,0,0.0,510,16,5,Intermediate,Pharmacy Staff,Medical Device,Therapeutic,Box,Shop Floor - Zone C,Afternoon,Monday,True,High,Current Model,True,Maintenance Mode,Weak,Combined Method,Regular Stock Check,Shop Floor
REC0630,2023-02-24,48,48,True,None,0,0.0,34,4,4,Intermediate,Warehouse Team,Medical Device,Therapeutic,Individual,Storage Room - Medical Devices,Afternoon,Thursday,False,Low,Old Model,False,Normal,Normal,Scanner Count,Regular Stock Check,Storage
REC0631,2023-04-27,31,28,False,Undercount,3,9.67741935483871,51,20,2,Basic,Pharmacy Staff,Medical Device,Monitoring,Individual,Shop Floor - Zone C,Morning,Saturday,True,High,Current Model,True,Normal,Normal,Manual Count,Quarterly Stock-take,Shop Floor
REC0632,2023-09-07,6536,6536,True,None,0,0.0,3850,18,4,Intermediate,Pharmacy Staff,Drug,OTC,Box,Shop Floor - Zone A,Afternoon,Monday,False,Medium,Current Model,True,Normal,Normal,Scanner Count,Regular Stock Check,Shop Floor
REC0633,2023-03-10,5400,5400,True,None,0,0.0,3431,20,2,Basic,Pharmacy Staff,Drug,Controlled,Bottle,Shop Floor - Zone A,Evening,Tuesday,False,High,Old Model,True,Normal,Normal,Scanner Count,Quarterly Stock-take,Shop Floor
REC0634,2023-07-09,18,18,True,None,0,0.0,10,3,4,Intermediate,Pharmacy Staff,Medical Device,Monitoring,Individual,Shop Floor - Zone A,Afternoon,Friday,False,Medium,Current Model,True,Normal,Normal,Scanner Count,Regular Stock Check,Shop Floor
REC0635,2023-01-18,97,97,True,None,0,0.0,39,8,7,Intermediate,Pharmacy Staff,Miscellaneous,First Aid,Individual,Shop Floor - Zone C,Afternoon,Wednesday,False,High,Current Model,True,Normal,Strong,Scanner Count,Regular Stock Check,Shop Floor
REC0636,2023-09-09,2415,2415,True,None,0,0.0,3337,18,4,Intermediate,Pharmacy Staff,Miscellaneous,Supplements,Box,Shop Floor - Zone C,Afternoon,Friday,False,High,Old Model,True,Normal,Normal,Manual Count,Regular Stock Check,Shop Floor
REC0637,2023-05-11,2842,2842,True,None,0,0.0,1863,14,4,Basic,Pharmacy Staff,Drug,Prescription,Box,Warehouse - Shop Building Ground Floor,Afternoon,Wednesday,False,Medium,Old Model,True,Normal,Weak,Scanner Count,Regular Stock Check,Warehouse
REC0638,2023-06-21,2112,1713,False,Undercount,399,18.892045454545457,1274,9,6,Advanced,Pharmacy Staff,Drug,Refrigerated,Box,Shop Floor - Zone A,Morning,Friday,False,High,Current Model,True,Normal,Strong,Combined Method,Regular Stock Check,Shop Floor
REC0639,2023-05-12,420,420,True,None,0,0.0,272,18,4,Intermediate,Pharmacy Staff,Medical Device,Diagnostic,Box,Warehouse - Main Building 3rd Floor,Morning,Thursday,False,High,Current Model,True,Normal,Weak,Scanner Count,Quarterly Stock-take,Warehouse
REC0640,2023-06-29,38,38,True,None,0,0.0,17,18,4,Intermediate,Pharmacy Staff,Miscellaneous,Hygiene,Individual,Storage Room - Drugs,Afternoon,Tuesday,True,Medium,Current Model,True,Normal,Strong,Scanner Count,Regular Stock Check,Storage
REC0641,2023-07-30,197,197,True,None,0,0.0,102,17,3,Intermediate,Warehouse Team,Drug,Controlled,Tube,Shop Floor - Zone A,Morning,Monday,True,Low,Current Model,True,Normal,Strong,Scanner Count,Regular Stock Check,Shop Floor
REC0642,2023-03-07,414,476,False,Overcount,62,14.975845410628018,154,9,6,Advanced,Pharmacy Staff,Drug,Controlled,Blister Pack,Storage Room - Drugs,Evening,Thursday,False,High,Current Model,False,Slow,Strong,Scanner Count,Quarterly Stock-take,Storage
REC0643,2023-06-25,304,304,True,None,0,0.0,168,12,6,Advanced,Warehouse Team,Medical Device,Diagnostic,Box,Warehouse - Main Building 3rd Floor,Morning,Monday,True,High,Current Model,True,Normal,Normal,Scanner Count,Quarterly Stock-take,Warehouse
REC0644,2023-01-11,444,444,True,None,0,0.0,222,10,1,Intermediate,Warehouse Team,Drug,Prescription,Blister Pack,Shop Floor - Zone A,Afternoon,Tuesday,False,High,Current Model,True,Normal,Normal,Scanner Count,Quarterly Stock-take,Shop Floor
REC0645,2023-06-29,1488,1488,True,None,0,0.0,1987,8,7,Intermediate,Pharmacy Staff,Miscellaneous,Hygiene,Box,Shop Floor - Zone A,Morning,Saturday,True,High,Current Model,False,Slow,Normal,Manual Count,Ad-hoc Check,Shop Floor
REC0646,2023-11-26,665,665,True,None,0,0.0,289,7,3,Advanced,Pharmacy Staff,Drug,Controlled,Bottle,Storage Room - Drugs,Afternoon,Tuesday,True,Low,Current Model,True,Normal,Normal,Scanner Count,Quarterly Stock-take,Storage
REC0647,2023-10-15,5616,5074,False,Undercount,542,9.650997150997151,3885,13,13,Basic,Team Leader,Drug,Controlled,Box,Shop Floor - Zone C,Afternoon,Wednesday,False,High,Current Model,False,Normal,Normal,Combined Method,Quarterly Stock-take,Shop Floor
REC0648,2023-05-24,806,772,False,Undercount,34,4.218362282878412,802,3,4,Intermediate,Pharmacy Staff,Drug,OTC,Bottle,Warehouse - Shop Building Ground Floor,Evening,Friday,False,High,Current Model,False,Normal,Weak,Manual Count,Regular Stock Check,Warehouse
REC0649,2023-03-29,2064,2064,True,None,0,0.0,1165,15,3,Basic,Pharmacy Staff,Drug,Prescription,Bottle,Shop Floor - Zone B,Morning,Monday,True,High,Current Model,True,Normal,Strong,Scanner Count,Regular Stock Check,Shop Floor
REC0650,2023-06-07,3094,3094,True,None,0,0.0,1815,14,4,Basic,Pharmacy Staff,Miscellaneous,Hygiene,Bottle,Warehouse - Shop Building Ground Floor,Afternoon,Saturday,False,High,Current Model,False,Normal,Normal,Scanner Count,Regular Stock Check,Warehouse
REC0651,2023-02-18,1610,1484,False,Undercount,126,7.82608695652174,1785,14,4,Basic,Pharmacy Staff,Medical Device,Surgical,Box,Storage Room - Medical Devices,Morning,Thursday,False,Low,Old Model,True,Normal,Normal,Scanner Count,Regular Stock Check,Storage
REC0652,2023-04-13,1000,1000,True,None,0,0.0,431,9,6,Advanced,Pharmacy Staff,Drug,Prescription,Blister Pack,Shop Floor - Zone A,Afternoon,Sunday,False,Medium,Old Model,True,Slow,Strong,Scanner Count,Ad-hoc Check,Shop Floor
REC0653,2023-03-28,126,126,True,None,0,0.0,82,1,7,Intermediate,Pharmacy Staff,Medical Device,Surgical,Box,Storage Room - Medical Devices,Morning,Wednesday,True,Medium,Current Model,False,Normal,Normal,Scanner Count,Regular Stock Check,Storage
REC0654,2023-03-13,121,121,True,None,0,0.0,72,20,2,Basic,Pharmacy Staff,Drug,OTC,Blister Pack,Storage Room - Drugs,Afternoon,Friday,False,High,Old Model,True,Normal,Normal,Scanner Count,Regular Stock Check,Storage
REC0655,2023-01-22,864,734,False,Undercount,130,15.046296296296296,725,20,2,Basic,Pharmacy Staff,Medical Device,Diagnostic,Box,Shop Floor - Zone A,Morning,Monday,False,High,Current Model,False,Normal,Strong,Scanner Count,Regular Stock Check,Shop Floor
REC0656,2023-02-09,41,41,True,None,0,0.0,45,18,4,Intermediate,Pharmacy Staff,Drug,Prescription,Tube,Shop Floor - Zone C,Evening,Friday,False,Low,Current Model,True,Normal,Strong,Manual Count,Ad-hoc Check,Shop Floor
REC0657,2023-03-08,3,3,True,None,0,0.0,10,2,4,Intermediate,Pharmacy Staff,Medical Device,Surgical,Individual,Warehouse - Main Building 3rd Floor,Evening,Monday,False,High,Current Model,False,Normal,Weak,Manual Count,Quarterly Stock-take,Warehouse
REC0658,2023-11-07,16,16,True,None,0,0.0,22,14,4,Basic,Pharmacy Staff,Miscellaneous,Hygiene,Individual,Shop Floor - Zone A,Afternoon,Sunday,False,High,Current Model,True,Slow,Normal,Manual Count,Ad-hoc Check,Shop Floor
REC0659,2023-04-25,92,92,True,None,0,0.0,85,7,3,Advanced,Pharmacy Staff,Miscellaneous,First Aid,Tube,Storage Room - Drugs,Afternoon,Thursday,True,Low,Current Model,True,Normal,Weak,Manual Count,Regular Stock Check,Storage
REC0660,2023-02-14,1606,1606,True,None,0,0.0,1108,9,6,Advanced,Pharmacy Staff,Drug,Controlled,Blister Pack,Warehouse - Shop Building Ground Floor,Afternoon,Saturday,False,Medium,Current Model,False,Normal,Normal,Manual Count,Regular Stock Check,Warehouse
REC0661,2023-03-03,732,732,True,None,0,0.0,323,1,7,Intermediate,Pharmacy Staff,Drug,OTC,Blister Pack,Shop Floor - Zone A,Evening,Saturday,False,High,Current Model,True,Normal,Normal,Scanner Count,Quarterly Stock-take,Shop Floor
REC0662,2023-12-10,3182,3182,True,None,0,0.0,2056,18,4,Intermediate,Pharmacy Staff,Miscellaneous,Supplements,Box,Shop Floor - Zone C,Afternoon,Thursday,False,Medium,Current Model,True,Normal,Normal,Scanner Count,Quarterly Stock-take,Shop Floor
REC0663,2023-03-23,1980,1980,True,None,0,0.0,1736,1,7,Intermediate,Pharmacy Staff,Drug,Prescription,Blister Pack,Shop Floor - Zone A,Morning,Friday,False,High,Current Model,False,Normal,Strong,Manual Count,Regular Stock Check,Shop Floor
REC0664,2023-10-16,2835,2835,True,None,0,0.0,2200,7,3,Advanced,Pharmacy Staff,Drug,Refrigerated,Box,Storage Room - Drugs,Afternoon,Friday,False,High,Current Model,True,Slow,Weak,Combined Method,Quarterly Stock-take,Storage
REC0665,2023-03-26,72,72,True,None,0,0.0,67,19,5,Intermediate,Pharmacy Staff,Drug,Prescription,Blister Pack,Storage Room - Drugs,Morning,Thursday,True,High,Old Model,False,Normal,Weak,Manual Count,Ad-hoc Check,Storage
REC0666,2023-02-14,42,42,True,None,0,0.0,29,11,2,Basic,Pharmacy Staff,Drug,Prescription,Blister Pack,Storage Room - Drugs,Morning,Monday,False,Low,Current Model,True,Normal,Weak,Scanner Count,Regular Stock Check,Storage
REC0667,2023-02-19,315,290,False,Undercount,25,7.936507936507936,381,15,3,Basic,Pharmacy Staff,Drug,OTC,Blister Pack,Shop Floor - Zone A,Morning,Wednesday,False,Medium,Current Model,True,Normal,Normal,Manual Count,Quarterly Stock-take,Shop Floor
REC0668,2023-11-12,10948,10948,True,None,0,0.0,16220,4,4,Intermediate,Warehouse Team,Drug,OTC,Bottle,Storage Room - Drugs,Afternoon,Saturday,False,Low,Current Model,True,Slow,Normal,Manual Count,Quarterly Stock-take,Storage
REC0669,2023-06-07,11400,12817,False,Overcount,1417,12.429824561403509,4983,1,7,Intermediate,Pharmacy Staff,Drug,OTC,Bottle,Warehouse - Shop Building Ground Floor,Evening,Friday,False,High,Current Model,False,Normal,Normal,Scanner Count,Regular Stock Check,Warehouse
REC0670,2023-09-01,234,202,False,Undercount,32,13.675213675213676,213,11,2,Basic,Pharmacy Staff,Medical Device,Therapeutic,Box,Storage Room - Medical Devices,Evening,Saturday,False,High,Current Model,False,Normal,Strong,Scanner Count,Regular Stock Check,Storage
REC0671,2023-03-08,2448,2448,True,None,0,0.0,1725,15,3,Basic,Pharmacy Staff,Drug,OTC,Bottle,Warehouse - Shop Building Ground Floor,Morning,Saturday,False,High,Current Model,True,Slow,Weak,Scanner Count,Ad-hoc Check,Warehouse
REC0672,2023-10-29,1886,1886,True,None,0,0.0,838,5,14,Advanced,Pharmacy Staff,Drug,Prescription,Bottle,Shop Floor - Zone A,Morning,Saturday,True,High,New Model,False,Normal,Normal,Manual Count,Regular Stock Check,Shop Floor
REC0673,2023-07-01,33,33,True,None,0,0.0,15,12,6,Advanced,Warehouse Team,Medical Device,Monitoring,Individual,Shop Floor - Zone A,Evening,Friday,False,Medium,New Model,True,Slow,Strong,Scanner Count,Regular Stock Check,Shop Floor
REC0674,2023-08-30,306,347,False,Overcount,41,13.398692810457517,479,11,2,Basic,Pharmacy Staff,Miscellaneous,Supplements,Box,Warehouse - Shop Building Ground Floor,Evening,Tuesday,True,High,Current Model,True,Normal,Normal,Manual Count,Quarterly Stock-take,Warehouse
REC0675,2023-08-07,950,950,True,None,0,0.0,322,5,14,Advanced,Pharmacy Staff,Drug,Prescription,Bottle,Shop Floor - Zone A,Morning,Friday,False,Low,Current Model,True,Slow,Normal,Scanner Count,Regular Stock Check,Shop Floor
REC0676,2023-01-28,1820,1820,True,None,0,0.0,1027,4,4,Intermediate,Warehouse Team,Miscellaneous,Baby Care,Box,Warehouse - Shop Building Ground Floor,Morning,Friday,True,High,Current Model,True,Normal,Weak,Scanner Count,Regular Stock Check,Warehouse
REC0677,2023-02-05,2016,2125,False,Overcount,109,5.406746031746032,4985,15,3,Basic,Pharmacy Staff,Medical Device,Monitoring,Box,Storage Room - Medical Devices,Evening,Sunday,False,High,Current Model,True,Maintenance Mode,Weak,Manual Count,Regular Stock Check,Storage
REC0678,2023-01-24,1065,1052,False,Undercount,13,1.2206572769953052,688,6,9,Intermediate,Team Leader,Miscellaneous,Hygiene,Box,Shop Floor - Zone C,Afternoon,Thursday,False,High,Old Model,False,Normal,Normal,Combined Method,Regular Stock Check,Shop Floor
REC0679,2023-01-16,552,552,True,None,0,0.0,307,9,6,Advanced,Pharmacy Staff,Medical Device,Diagnostic,Box,Shop Floor - Zone A,Afternoon,Wednesday,False,High,Current Model,True,Normal,Normal,Scanner Count,Regular Stock Check,Shop Floor
REC0680,2023-12-08,984,984,True,None,0,0.0,740,3,4,Intermediate,Pharmacy Staff,Medical Device,Therapeutic,Box,Shop Floor - Zone C,Evening,Thursday,False,High,Current Model,True,Normal,Normal,Scanner Count,Regular Stock Check,Shop Floor
REC0681,2023-08-19,20,20,True,None,0,0.0,16,18,4,Intermediate,Pharmacy Staff,Medical Device,Surgical,Individual,Shop Floor - Zone A,Afternoon,Wednesday,False,Low,Current Model,False,Slow,Normal,Scanner Count,Regular Stock Check,Shop Floor
REC0682,2023-04-21,676,676,True,None,0,0.0,249,12,6,Advanced,Warehouse Team,Drug,OTC,Blister Pack,Shop Floor - Zone A,Evening,Friday,False,High,Current Model,True,Normal,Weak,Scanner Count,Regular Stock Check,Shop Floor
REC0683,2023-12-02,7546,6701,False,Undercount,845,11.197985687781605,8646,18,4,Intermediate,Pharmacy Staff,Miscellaneous,First Aid,Bottle,Shop Floor - Zone A,Evening,Wednesday,False,High,Current Model,False,Slow,Strong,Manual Count,Regular Stock Check,Shop Floor
REC0684,2023-06-22,240,220,False,Undercount,20,8.333333333333332,99,8,7,Intermediate,Pharmacy Staff,Drug,Controlled,Blister Pack,Warehouse - Shop Building Ground Floor,Evening,Wednesday,False,High,Current Model,True,Normal,Normal,Scanner Count,Quarterly Stock-take,Warehouse
REC0685,2023-02-23,6909,6909,True,None,0,0.0,4842,10,1,Intermediate,Warehouse Team,Drug,Prescription,Box,Shop Floor - Zone B,Evening,Friday,False,Medium,Current Model,False,Normal,Normal,Scanner Count,Regular Stock Check,Shop Floor
REC0686,2023-03-13,1260,1260,True,None,0,0.0,986,19,5,Intermediate,Pharmacy Staff,Drug,Prescription,Blister Pack,Shop Floor - Zone A,Evening,Thursday,False,Low,Old Model,True,Normal,Strong,Combined Method,Regular Stock Check,Shop Floor
REC0687,2023-03-13,728,728,True,None,0,0.0,325,19,5,Intermediate,Pharmacy Staff,Drug,Prescription,Blister Pack,Storage Room - Drugs,Afternoon,Monday,False,High,Current Model,True,Normal,Weak,Scanner Count,Regular Stock Check,Storage
REC0688,2023-04-07,35,35,True,None,0,0.0,43,20,2,Basic,Pharmacy Staff,Miscellaneous,Baby Care,Individual,Shop Floor - Zone A,Afternoon,Tuesday,False,Medium,New Model,True,Normal,Normal,Manual Count,Quarterly Stock-take,Shop Floor
REC0689,2023-02-05,12283,12283,True,None,0,0.0,4614,9,6,Advanced,Pharmacy Staff,Drug,Prescription,Bottle,Storage Room - Drugs,Afternoon,Monday,False,Low,Current Model,False,Normal,Normal,Scanner Count,Regular Stock Check,Storage
REC0690,2023-01-14,10,10,True,None,0,0.0,10,17,3,Intermediate,Warehouse Team,Medical Device,Diagnostic,Individual,Shop Floor - Zone B,Afternoon,Wednesday,False,Medium,Current Model,True,Normal,Normal,Scanner Count,Regular Stock Check,Shop Floor
REC0691,2023-06-16,5494,5494,True,None,0,0.0,2381,8,7,Intermediate,Pharmacy Staff,Drug,Controlled,Bottle,Shop Floor - Zone B,Morning,Saturday,False,Medium,Current Model,True,Normal,Normal,Scanner Count,Quarterly Stock-take,Shop Floor
REC0692,2023-09-02,819,819,True,None,0,0.0,415,14,4,Basic,Pharmacy Staff,Drug,Refrigerated,Bottle,Warehouse - Shop Building Ground Floor,Afternoon,Thursday,False,High,Current Model,True,Normal,Normal,Scanner Count,Quarterly Stock-take,Warehouse
REC0693,2023-03-13,695,746,False,Overcount,51,7.338129496402877,277,19,5,Intermediate,Pharmacy Staff,Drug,Refrigerated,Blister Pack,Storage Room - Drugs,Afternoon,Tuesday,False,High,Current Model,True,Normal,Normal,Scanner Count,Regular Stock Check,Storage
REC0694,2023-12-12,1640,1640,True,None,0,0.0,1173,12,6,Advanced,Warehouse Team,Drug,Prescription,Blister Pack,Shop Floor - Zone A,Morning,Friday,False,High,Current Model,False,Normal,Normal,Manual Count,Regular Stock Check,Shop Floor
REC0695,2023-01-15,1050,905,False,Undercount,145,13.80952380952381,1652,3,4,Intermediate,Pharmacy Staff,Medical Device,Monitoring,Box,Storage Room - Medical Devices,Morning,Friday,False,Medium,Current Model,True,Normal,Normal,Manual Count,Regular Stock Check,Storage
REC0696,2023-05-22,126,126,True,None,0,0.0,105,8,7,Intermediate,Pharmacy Staff,Drug,Prescription,Blister Pack,Storage Room - Drugs,Morning,Thursday,False,High,Current Model,False,Normal,Normal,Manual Count,Quarterly Stock-take,Storage
REC0697,2023-09-03,43,48,False,Overcount,5,11.627906976744185,31,10,1,Intermediate,Warehouse Team,Miscellaneous,First Aid,Individual,Shop Floor - Zone A,Afternoon,Saturday,False,Medium,Current Model,True,Normal,Weak,Combined Method,Regular Stock Check,Shop Floor
REC0698,2023-05-09,848,848,True,None,0,0.0,349,13,13,Basic,Team Leader,Drug,Controlled,Blister Pack,Shop Floor - Zone B,Morning,Monday,False,High,Old Model,False,Slow,Normal,Scanner Count,Regular Stock Check,Shop Floor
REC0699,2023-07-08,7505,7505,True,None,0,0.0,2210,5,14,Advanced,Pharmacy Staff,Miscellaneous,First Aid,Bottle,Warehouse - Shop Building Ground Floor,Morning,Tuesday,False,High,Current Model,True,Normal,Normal,Combined Method,Regular Stock Check,Warehouse
REC0700,2023-04-19,2280,2280,True,None,0,0.0,1436,19,5,Intermediate,Pharmacy Staff,Drug,Controlled,Bottle,Storage Room - Drugs,Evening,Friday,False,High,Current Model,True,Normal,Normal,Combined Method,Quarterly Stock-take,Storage
REC0701,2023-01-30,35,35,True,None,0,0.0,21,1,7,Intermediate,Pharmacy Staff,Miscellaneous,First Aid,Tube,Shop Floor - Zone C,Evening,Tuesday,True,High,Current Model,True,Normal,Normal,Combined Method,Ad-hoc Check,Shop Floor
REC0702,2023-10-04,2772,2772,True,None,0,0.0,1726,11,2,Basic,Pharmacy Staff,Drug,Controlled,Bottle,Storage Room - Drugs,Morning,Thursday,False,Medium,New Model,True,Normal,Strong,Scanner Count,Regular Stock Check,Storage
REC0703,2023-07-20,3,4,False,Overcount,1,33.33333333333333,10,2,4,Intermediate,Pharmacy Staff,Medical Device,Monitoring,Individual,Shop Floor - Zone C,Afternoon,Friday,False,High,Current Model,True,Maintenance Mode,Normal,Manual Count,Regular Stock Check,Shop Floor
REC0704,2023-07-21,69,69,True,None,0,0.0,30,9,6,Advanced,Pharmacy Staff,Miscellaneous,Hygiene,Tube,Storage Room - Drugs,Afternoon,Friday,False,High,Current Model,False,Maintenance Mode,Weak,Scanner Count,Regular Stock Check,Storage
REC0705,2023-08-09,12640,12640,True,None,0,0.0,6976,15,3,Basic,Pharmacy Staff,Drug,Prescription,Bottle,Warehouse - Shop Building Ground Floor,Evening,Thursday,False,High,Old Model,True,Normal,Normal,Scanner Count,Quarterly Stock-take,Warehouse
REC0706,2023-08-08,4865,4865,True,None,0,0.0,7791,15,3,Basic,Pharmacy Staff,Drug,Prescription,Box,Shop Floor - Zone B,Morning,Friday,False,High,Current Model,True,Normal,Weak,Manual Count,Regular Stock Check,Shop Floor
REC0707,2023-04-12,1606,1606,True,None,0,0.0,964,9,6,Advanced,Pharmacy Staff,Drug,Prescription,Blister Pack,Warehouse - Shop Building Ground Floor,Afternoon,Thursday,False,Medium,Current Model,True,Maintenance Mode,Normal,Combined Method,Regular Stock Check,Warehouse
REC0708,2023-03-06,90,89,False,Undercount,1,1.1111111111111112,64,4,4,Intermediate,Warehouse Team,Medical Device,Therapeutic,Blister Pack,Shop Floor - Zone A,Evening,Monday,False,High,Current Model,False,Slow,Weak,Scanner Count,Regular Stock Check,Shop Floor
